unitid,"instnm","city","stabbr",fips,obereg,fice,rstatus,imptype,parchild,idx,sector,iclevel,control,affil,hloffer,fpoffer,locale,pctmin1,pctmin2,pctmin3,pctmin4,hbcu,hospital,medical,tribal,carnegie,source,"opeid",opeind,hdegoffr,ncesedit,"formrt",cntygeo,resplast,respstat,"addr","zip","countynm",congdist,"gentele","fintele","admtele","ein","chfnm","chftitle"
"156125","WICHITA STATE UNIVERSITY","WICHITA","KS","20","4","1950","1","","","","1","1","1","1","9","","1","5","1","5","3","","","","","14","4","00195000","1","10","1","IC1","173","1","1","1845 FAIRMOUNT","67260","SEDGWICK","4","3169783456","3169783430","3169783085","486029925","EUGENE M HUGHES","PRESIDENT"
"156134","WICHITA TECHNICAL INSTITUTE","WICHITA","KS","20","4","","1","","","","6","2","3","2","4","","1","13","0","0","0","","","","","","4","01050300","1","0","1","IC1","173","1","1","942 S WEST ST","672131681","SEDGWICK","4","3169432241","3169432241","3169432241","480614879","ROD D MOORE","PRESIDENT"
"156152","EDUCATIONAL TRAINING SYSTEMS INC","EDGEWOOD","KY","21","5","","4","2","","","9","3","3","2","1","","3","","","","","","","","","","","","","0","","IC4","117","1","3","3035 DIXIE HWY","41017","","4","6063419440","","","611031597","JOHN J WEIKEL II","PRESIDENT"
"156161","EDUCATIONAL TRAINING SYSTEMS INC","LEXINGTON","KY","21","5","","4","2","","","9","3","3","2","1","","2","","","","","","","","","","","","","0","","IC4","67","1","3","820 LANE ALLEN RD","40504","","6","6062780581","","","611031597","JOHN J WEIKEL II","PRESIDENT"
"156170","EDUCATIONAL TRAINING SYSTEMS INC","LOUISVILLE","KY","21","5","","4","2","","","9","3","3","2","1","","1","","","","","","","","","","","","","0","","IC4","111","1","3","7900 SHELBYVILLE RD","40222","JEFFERSON","3","5024596636","","5024597772","611031597","JOHN H WEIKEL II","PRESIDENT"
"156189","ALICE LLOYD COLLEGE","PIPPA PASSES","KY","21","5","1951","1","","","","2","1","2","3","5","","7","1","0","0","0","","","","","32","4","00195100","1","30","1","IC1","119","1","1","PURPOSE RD","41844","KNOTT","5","6063682101","6063682101","6063682101","","TIMOTHY T SIEBERT","PRESIDENT"
"156213","ASBURY COLLEGE","WILMORE","KY","21","5","1952","1","","","","2","1","2","3","5","","4","1","0","1","1","","","","","32","4","00195200","1","30","1","IC1","113","1","1","1 MACKLEM DR","403901198","JESSAMINE","5","6068583511","6068583511","6068583511","610458355","DAVID J GYERTSON","PRESIDENT"
"156222","ASBURY THEOLOGICAL SEMINARY","WILMORE","KY","21","5","1953","1","","","","2","1","2","6","9","1","4","1","0","1","0","","","","","51","4","00195300","1","11","1","IC1","113","1","1","204 N LEXINGTON AVE","403901199","JESSAMINE","5","6068583581","6068583581","6068583581","610445823","MAXIE D DUNNAM","PRESIDENT"
"156231","ASHLAND COMMUNITY COLLEGE","ASHLAND","KY","21","5","1990","1","","","","4","2","1","1","3","","2","2","0","0","0","","","","","40","4","00199000","1","40","1","IC1","19","1","1","1400 COLLEGE DR","41101","BOYD","7","6063231025","6063292999","6063292999","616001218","ANGELINE DVORAK","PRESIDENT - ASHLAND"
"156240","KENTUCKY TECH-ASHLAND REGIONAL TECHNOLOGY CENTER","ASHLAND","KY","21","5","","1","","","","4","2","1","1","4","","2","1","0","0","0","","","","","","4","00402200","1","0","2","IC1","19","1","1","4818 ROBERTS DR","41102","BOYD","7","6069286427","6069286427","6069286427","610600439","RICHARD KENDALL","DIRECTOR"
"156277","BARRETT AND COMPANY SCHOOL OF HAIR DESIGN","NICHOLASVILLE","KY","21","5","","1","","","","6","2","3","2","4","","4","0","0","0","0","","","","","","4","02518900","1","0","1","IC1","113","1","1","973 KIMBERLY SQ UNIT F","40356","JESSAMINE","5","6068859136","6068859136","6068859136","611057904","JAMES BARRETT","DIRECTOR"
"156286","BELLARMINE COLLEGE","LOUISVILLE","KY","21","5","1954","1","","","","2","1","2","4","7","","1","3","0","1","1","","","","","21","4","00195400","1","20","1","IC1","111","1","1","2001 NEWBURG RD","402050671","JEFFERSON","3","5024528211","5024528131","5024528131","610482955","JOSEPH MCGOWAN","PRESIDENT"
"156295","BEREA COLLEGE","BEREA","KY","21","5","1955","1","","","","2","1","2","3","5","","4","8","0","2","1","","","","","31","4","00195500","1","30","1","IC1","151","1","1","CPO BOX 2317","40404","MADISON","6","6069869341","6069869341","6069869341","610444650","LARRY D SHINN","PRESIDENT"
"156310","PJ'S COLLEGE OF COSMETOLOGY","BOWLING GREEN","KY","21","5","","1","","1","156310","6","2","3","2","4","","5","2","1","2","0","","","","","","4","02337200","1","0","1","IC1","227","1","1","WESTERN GATEWAY SHOPPING CTR","42101","WARREN","2","3178466444","3178466444","3178466444","351325815","JUDITH STEWART","PRESIDENT"
"156338","KENTUCKY TECH-BOWLING GREEN REGIONAL TECHNICAL CTR","BOWLING GREEN","KY","21","5","","1","","","","4","2","1","1","4","","5","3","0","0","0","","","","","","4","00527100","1","0","1","IC1","227","1","1","845 LOOP DR","421013601","BOWLING GREEN","2","5027467461","5027467461","5027467461","611181275","DON WILLIAMS","DIRECTOR"
"156356","BRESCIA COLLEGE","OWENSBORO","KY","21","5","1958","1","","","","2","1","2","4","7","","2","3","0","0","1","","","","","32","4","00195800","1","20","1","IC1","59","1","1","717 FREDERICA ST","423013023","DAVIESS","2","5026853131","5026864290","8002641234","610660795","VIVIAN BOWLES","PRESIDENT"
"156365","CAMPBELLSVILLE UNIVERSITY","CAMPBELLSVILLE","KY","21","5","1959","1","","","","2","1","2","6","7","","6","3","0","0","1","","","","","32","4","00195900","1","20","1","IC1","217","1","1","1 UNIVERSITY DR","427182799","TAYLOR","2","5027895000","5027895013","5027895220","610469267","KENNETH W WINTERS","PRESIDENT"
"156383","CENTRAL BEAUTY SCHOOL","GREENVILLE","KY","21","5","","1","","","","6","2","3","2","4","","6","","","","","","","","","","4","","","0","2","IC4","177","1","1","520 HOPKINSVILLE ST","42345","MUHLENBERG","","5027543389","","","","SANDRA PRIDE","OWNER"
"156392","KENTUCKY TECH-CENTRAL KENTUCKY AVTS","LEXINGTON","KY","21","5","","1","","","","4","2","1","1","4","","2","9","0","1","1","","","","","","4","00524400","1","0","1","IC1","67","1","1","308 VO TECH RD","405112626","FAYETTE","6","6062462400","6062462400","6062462400","611181275","RON BAUGH","DIRECTOR"
"156408","CENTRE COLLEGE","DANVILLE","KY","21","5","1961","1","","","","2","1","2","6","5","","6","2","0","1","1","","","","","31","4","00196100","1","30","1","IC1","21","1","1","600 W WALNUT ST","404221394","BOYLE","6","6062385200","6062385365","6062385350","610444671","MICHAEL F ADAMS","PRESIDENT"
"156417","CLEAR CREEK BAPTIST BIBLE COLLEGE","PINEVILLE","KY","21","5","25356","1","","","","2","1","2","6","5","","7","0","0","1","3","","","","","51","4","02535600","1","30","1","IC1","13","1","1","300 CLEAR CRK RD","409779752","BELL","5","6063373196","6063373196","6063373196","616002351","BILL D WHITTAKER","PRESIDENT"
"156426","COLLEGE OF COSMETOLOGY AND HAIR DESIGN","FRANKFORT","KY","21","5","","1","","","","6","2","3","2","4","","5","10","0","0","0","","","","","","4","02340800","3","0","1","IC1","73","1","1","136 BRIGHTON PK BLVD","40601","FRANKLIN","6","5026959006","5026959006","5026959006","","N RUTH VENO","DIRECTOR"
"156444","COLLINS SCHOOL OF COSMETOLOGY","MIDDLESBORO","KY","21","5","","1","","","","6","2","3","2","4","","6","0","0","0","0","","","","","","4","01172500","1","0","1","IC1","13","1","1","111 W CHESTER AVE","40965","BELL","5","6062483602","6062483602","","610600991","JUANITA C LATIFF","PRESIDENT"
"156471","GALEN HEALTH INSTITUTES","LOUISVILLE","KY","21","5","","1","","","","9","3","3","2","2","","1","14","0","0","0","","","","","","4","03083700","1","0","1","IC3","111","1","1","612 S 4TH ST STE 400","40202","JEFFERSON","3","5025836525","5025803660","5025803660","611140524","MIKE HENDRICKS","PRESIDENT"
"156514","THE COMPUTER SCHOOL","LEXINGTON","KY","21","5","","1","","","","9","3","3","2","1","","2","14","0","0","0","","","","","","4","03070800","1","0","1","IC3","67","1","1","820 LANE ALLEN RD","40504","FAYETTE","6","6062761929","6062761929","6062761929","311246519","DEBORAH A MOORE","DIRECTOR"
"156541","CUMBERLAND COLLEGE","WILLIAMSBURG","KY","21","5","1962","1","","","","2","1","2","6","7","","6","2","0","0","0","","","","","22","4","00196200","1","20","1","IC1","235","1","1","COLLEGE STATION BOX 6191","40769","WHITLEY","5","6065492200","6065492200","6065492200","610470593","JAMES H TAYLOR","PRESIDENT"
"156550","KENTUCKY TECH-DAVIESS COUNTY VOC TECH SCHOOL","OWENSBORO","KY","21","5","","1","","","","4","2","1","1","4","","2","5","0","0","0","","","","","","4","00527200","1","0","1","IC1","59","1","1","1901 SOUTHEASTERN PKY","42303","DAVIESS","2","5026877260","5026877234","5026877234","611181275","E RAY GILLASPIE","SCHOOL DIRECTOR"
"156602","DURHAM BEAUTY SCHOOL","DANVILLE","KY","21","5","","1","9","","","6","2","3","2","4","","6","","","","","","","","","","6","","","0","1","IC4","21","1","1","100 FOX HARBOR DR","40422","BOYLE","6","6062366268","","","","",""
"156611","E-TOWN BEAUTY SCHOOL","ELIZABETHTOWN","KY","21","5","","1","","","","6","2","3","2","4","","6","4","0","0","0","","","","","","6","02279800","1","0","1","IC1","93","1","1","308 N MILES ST","42701","HARDIN","2","5027652118","5027652118","5027652118","611007613","MARTHA SLINKER","OWNER"
"156620","EASTERN KENTUCKY UNIVERSITY","RICHMOND","KY","21","5","1963","1","","","","1","1","1","1","8","","4","4","0","0","0","","","","","21","4","00196300","1","20","1","IC1","151","1","1","LANCASTER AVE","40475","MADISON","6","6066221611","6066222361","6066222106","","HANLY FUNDERBURK","PRESIDENT"
"156639","EASTERN SCHOOL OF HAIR DESIGN","RICHMOND","KY","21","5","","1","","","","6","2","3","2","4","","4","11","0","6","0","","","","","","4","01024400","1","0","1","IC1","151","1","1","451 BIG HILL AVE","40475","MADISON","6","6066235472","6066235472","6066235472","","MARY LOU CAMPBELL","OWNER"
"156648","ELIZABETHTOWN COMMUNITY COLLEGE","ELIZABETHTOWN","KY","21","5","1991","1","","","","4","2","1","1","3","","6","10","3","2","3","","","","","40","4","00199100","1","40","1","IC1","93","1","1","COLLEGE STREET RD","42701","HARDIN","2","5027692371","5027692371","5027692371","616001218","CHARLES STEBBINS","PRESIDENT - ELIZABETHTOWN"
"156657","KENTUCKY TECH-ELIZABETHTOWN","ELIZABETHTOWN","KY","21","5","","1","","","","7","3","1","1","2","","6","5","0","2","1","","","","","","4","01259400","1","0","1","IC1","93","1","1","505 UNIVERSITY DR","42701","HARDIN","2","5027665133","5027665133","5027665133","","NEIL RAMER","SCHOOL DIRECTOR"
"156675","EZELLS BEAUTY SCHOOL","MURRAY","KY","21","5","","1","","","","6","2","3","2","4","","6","","","","","","","","","","4","","","0","1","IC4","35","1","1","306 N FOURTH ST","42071","CALLOWAY","1","5027534723","5027534723","5027534723","351417797","BRENDA J BROWN","OWNER MANAGER"
"156684","FAMILY STYLE SCHOOL OF PROFESSIONAL LICENSING","LOUISVILLE","KY","21","5","","1","9","","","9","3","3","2","1","","3","","","","","","","","","","6","","","0","1","IC4","111","1","1","7711 BEULAH CHURCH RD","40228","JEFFERSON","3","5029682241","","5022312927","","WM SELLINGER","OWNER"
"156727","FRONTIER SCHOOL OF MIDWIFERY AND FAMILY NURSING","HYDEN","KY","21","5","30070","1","","","","2","1","2","3","6","","7","3","0","0","1","","","","","","4","03007000","1","0","1","IC1","131","1","1","PO BOX 528","41749","LESLIE","5","6066722312","6066722312","6066722312","610455836","DEANNA SEVERANCE","PRESIDENT"
"156736","FUGAZZI COLLEGE","LEXINGTON","KY","21","5","","1","","1","156736","6","2","3","2","3","","2","24","0","0","0","","","","","40","4","00461700","1","40","1","IC1","67","1","1","406 LAFAYETTE AVE","40502","FAYETTE","6","6062660401","6062660401","6062660401","610346100","BARRY ALBRITTON","DIRECTOR"
"156745","GEORGETOWN COLLEGE","GEORGETOWN","KY","21","5","1964","1","","","","2","1","2","6","7","","4","2","0","0","0","","","","","31","4","00196400","1","20","1","IC1","209","1","1","COLLEGE ST","40324","SCOTT","6","5028638000","5028638027","5028638009","610444695","WILLIAM H CROUCH","PRESIDENT"
"156754","PJ'S COLLEGE OF COSMETOLOGY","GLASGOW","KY","21","5","","1","","","","6","2","3","2","4","","6","8","4","0","0","","","","","","4","02551100","1","0","1","IC1","9","1","1","124 S PUBLIC SQ","42141","BARREN","2","3178466444","3178466444","","351655603","JUDITH STEWART","OWNER"
"156790","HAZARD COMMUNITY COLLEGE","HAZARD","KY","21","5","6962","1","","","","4","2","1","1","3","","6","1","1","0","0","","","","","40","4","00696200","1","40","2","IC1","193","1","1","","41701","PERRY","7","6064365721","6064365721","6064365721","616001218","G EDWARD HUGHES","PRESIDENT - HAZARD"
"156806","KENTUCKY TECH-HAZARD REGIONAL TECHNOLOGY CENTER","HAZARD","KY","21","5","","1","","","","4","2","1","1","4","","6","1","0","0","0","","","","","","4","00524300","1","0","2","IC1","193","1","1","101 VO-TECH DR","41701","HAZARD","7","6064356101","6064356101","6064356101","","CONNIE JOHNSON","DIRECTOR"
"156815","HEADS BEAUTY COLLEGE OF PROVIDENCE","PROVIDENCE","KY","21","5","","1","","","","6","2","3","2","4","","6","22","0","0","0","","","","","","4","03013200","1","0","1","IC1","233","1","1","125B E MAIN","42450","WEBSTER","1","5026675596","5026675596","5026675596","611183944","TEDDY K LYNN","EXECUTIVE ADMINISTRATOR"
"156824","HEADS BEAUTY COLLEGE OF HOPKINSVILLE","HOPKINSVILLE","KY","21","5","","4","2","","","6","2","3","2","4","","2","","","","","","","","","","","","","0","","IC4","47","1","3","409 S MAIN ST","42240","CHRISTIAN","","5028866716","","","","PAT WILSON GAISER","DIRECTOR"
"156842","DONTA SCHOOL OF BEAUTY CULTURE","LOUISVILLE","KY","21","5","","1","","","","6","2","3","2","4","","1","98","0","0","0","","","","","","4","02351700","1","0","1","IC1","111","1","1","515 W OAK ST","40203","JEFFERSON","3","5025831018","5025831018","5025831018","550546312","JACK DONTA","PRESIDENT"
"156903","INSTITUTE OF ELECTRONIC TECHNOLOGY","PADUCAH","KY","21","5","8425","1","","","","6","2","3","2","4","","5","9","0","0","0","","","","","40","4","00842500","1","40","1","IC1","145","1","1","PO BOX 8252","42001","MCCRACKEN","1","5024449676","5024449676","5024449676","610902226","HAL BROWN","PRESIDENT"
"163170","MARYLAND SCHOOL OF DOG GROOMING INCORPORATED","SILVER SPRING","MD","24","2","","1","9","","","9","3","3","2","1","","3","","","","","","","","","","6","","","0","1","IC4","31","1","1","8025 13TH ST","20910","MONTGOMERY","8","3015854311","","","521049459","LANCASTER S WRAY","PRESIDENT DIRECTOR"
"163259","UNIVERSITY OF MARYLAND-BALTIMORE","BALTIMORE","MD","24","2","2104","1","","","","1","1","1","1","9","1","1","15","0","9","2","","1","1","","52","4","00210400","1","11","1","IC1","510","1","1","520 W LOMBARD ST","21201","","3","4107063100","4107067347","","","DAVID RAMSAY","PRESIDENT"
"156851","HENDERSON COMMUNITY COLLEGE","HENDERSON","KY","21","5","1993","1","","","","4","2","1","1","3","","2","5","2","0","1","","","","","40","4","00199300","1","40","1","IC1","101","1","1","2660 S GREEN ST","42420","HENDERSON","1","5028271867","5028271867","5028271867","616001218","PATRICK LAKE","PRESIDENT - HENDERSON"
"156860","HOPKINSVILLE COMMUNITY COLLEGE","HOPKINSVILLE","KY","21","5","1994","1","","","","4","2","1","1","3","","2","20","1","2","4","","","","","40","4","00199400","1","40","1","IC1","47","1","1","NORTH DR","42240","CHRISTIAN","1","5028863921","5028863921","5028863921","616001218","JAMES KERLEY","PRESIDENT - HOPKINSVILLE"
"156888","DONTA SCHOOL OF BEAUTY CULTURE","LOUISVILLE","KY","21","5","","1","","","","6","2","3","2","4","","1","51","0","12","0","","","","","","4","02179800","1","0","1","IC1","111","1","1","8314 PRESTON HWY","40219","JEFFERSON","3","5029683601","5029683601","5029683601","550563204","JACK DONTA","CHIEF EXECUTIVE OFFICER"
"156921","JEFFERSON COMMUNITY COLLEGE","LOUISVILLE","KY","21","5","6961","1","","","","4","2","1","1","3","","1","15","0","2","1","","","","","40","4","00696100","1","40","1","IC1","111","1","1","109 E BROADWAY","40202","JEFFERSON","3","5025840181","5025840181","5025840181","616001218","RICHARD GREEN","PRESIDENT - JEFFERSON"
"156930","KENTUCKY TECH-JEFFERSON STATE VOC TECH SCHOOL","LOUISVILLE","KY","21","5","","1","","","","4","2","1","1","4","","1","28","0","0","0","","","","","","4","00549500","1","0","1","IC1","111","1","1","727 W CHESTNUT ST","402032036","JEFFERSON","3","5025954136","5025954221","5025954221","611181275","MARVIN L COPES","SCHOOL DIRECTOR"
"156967","KAUFMAN BEAUTY SCHOOL","LEXINGTON","KY","21","5","","1","","","","6","2","3","2","4","","2","7","0","7","0","","","","","","4","01042400","1","0","1","IC1","67","1","1","701 E HIGH ST","40502","FAYETTE","6","6062665531","6062662024","6062662024","610961285","JUDY FARMER","OWNER"
"156994","KENTUCKY COLLEGE OF BARBERING AND HAIRSTYLING","LOUISVILLE","KY","21","5","","1","","","","9","3","3","2","2","","1","97","0","0","0","","","","","","6","02252900","9","0","1","IC4","111","1","1","1230 S THIRD ST","40203","JEFFERSON","3","5026340521","5026340521","5026340521","610922845","DAVID DURBIN","PRESIDENT"
"157021","KENTUCKY COLLEGE OF BUSINESS","LEXINGTON","KY","21","5","10489","1","","","","6","2","3","2","3","","2","19","0","0","0","","","","","40","4","01048900","1","40","1","IC1","67","1","1","628 E MAIN ST","40508","FAYETTE","6","6062530621","6062530621","6062530621","","RICHARD G WOOD","PRESIDENT"
"157030","KENTUCKY MOUNTAIN BIBLE COLLEGE","VANCLEVE","KY","21","5","30021","1","","","","2","1","2","7","5","","7","0","0","0","0","","","","","51","4","03002100","1","30","1","IC1","25","1","1","BOX 10","41385","BREATHITT","7","6066665000","6066665000","6066665000","610705763","PHILIP SPEAS","PRESIDENT"
"157058","KENTUCKY STATE UNIVERSITY","FRANKFORT","KY","21","5","1968","1","","","","1","1","1","1","7","","5","53","0","1","0","1","","","","22","4","00196800","1","20","1","IC1","73","1","1","E MAIN ST","40601","FRANKLIN","6","5022276000","5022275960","5022276813","","MARY L SMITH","PRESIDENT"
"157076","KENTUCKY WESLEYAN COLLEGE","OWENSBORO","KY","21","5","1969","1","","","","2","1","2","6","5","","2","6","0","0","0","","","","","32","4","00196900","1","30","1","IC1","59","1","1","3000 FREDERICA ST","423021039","DAVIESS","2","5029263111","5029263111","5029263111","610466713","WESLEY H POLING","PRESIDENT"
"157085","UNIVERSITY OF KENTUCKY","LEXINGTON","KY","21","5","1989","1","","","","1","1","1","1","9","1","2","5","0","2","1","","1","1","","11","4","00198900","1","11","1","IC1","67","1","1","","405060032","FAYETTE","6","6062579000","6062573172","6062572000","616001218","C T WETHINGTON JR","PRESIDENT"
"157094","KINGS DAUGHTERS HOSPITAL-SCHOOL OF XRAY TECHN","ASHLAND","KY","21","5","","4","2","","","5","2","2","3","4","","2","","","","","","","","","","","00522800","9","0","","IC4","19","1","3","2201 LEXINGTON AVE","41101","BOYD","7","6063274637","6063274637","6063274637","610444716","F JACKSON","PRESIDENT"
