unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,fte,instsize,enrtot
"174233","University of Minnesota-Duluth","515 Darland Administration Bldg","Duluth","MN","55812","27","4","Kathryn Martin","Chancellor","2187268000","8002321339","8002321339","416007513","085364222","00238800","1","www.d.umn.edu/","1","1","1","7","1","1","1","21","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","2","19","10","8","10","3","13","21","1","0","9638","4","10496"
"174251","University of Minnesota-Morris","309 Behmler Hall","Morris","MN","56267","27","4","Samuel Schuman","Chancellor","3205892211","8009928863","8009928863","416007513","071501969","00238900","1","www.mrs.umn.edu/","1","1","1","5","1","2","2","30","1","2","0","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","2","21","3","-1","12","2","11","31","1","0","1592","2","1684"
"174279","Minnesota School of Business","1401 W 76 St","Richfield","MN","55423","27","4","George Teagarden","Director","6128612000","6128612000","6128612000","411596978","606529949","00464600","1","www.msbcollege.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","3","23","2","-1","5","2","6","40","0","0","601","1","894"
"174321","Model College of Hair Design","201 Eighth Ave S","Saint Cloud","MN","56301-4332","27","4","Bruce Smith","President","3202534222","3202534222","3202534222","410876527","030007637","00983100","1","www.modelcollegeofhairdesign.com","9","3","3","2","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","139","1","139"
"174358","Minnesota State University-Moorhead","1104 7th Ave S","Moorhead","MN","56563","27","4","Roland E Barden","President","2184774000","2184772251","2184772161","411687554","807197330","00236700","1","www.mnstate.edu","1","1","1","8","1","1","2","20","1","2","0","2","2","22","1","A","-2","-2","-2","1","1","1","1","1","2","20","13","6","10","3","13","21","1","0","6840","3","7652"
"174376","North Hennepin Community College","7411 85th Ave N","Brooklyn Park","MN","55445","27","4","Ann Wynia","President","7634240702","7634240728","7634240719","690410001","807197090","00237000","1","www.nhcc.edu","4","2","1","4","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","4","1","-1","1","1","3","40","1","0","3692","3","6382"
"174385","National American University-Roseville","1550 West Highway 36","Roseville","MN","55113-4035","27","4","Jerry Gallentine","President","6516441265","6516441265","6516441265","460276203","120532973","00405708","1","www.national.edu","3","1","3","5","1","2","2","30","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","22","12","-1","5","2","6","-3","0","0","140","1","199"
"174394","Brown College","1440 Northland Dr","Mendota Heights","MN","55120-1004","27","4","Dr. Alan Stutts","President","6519053400","6519053400241","6519053400240","364027082","838080497","00735100","1","www.browncollege.edu","3","1","3","5","1","2","2","30","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","3","14","2","-1","9","2","9","40","0","0","1955","2","2054"
"174428","Normandale Community College","9700 France Ave S","Bloomington","MN","55431","27","4","Kathi Hiyane-Brown","President","9524878200","9524878250","9524878210","416007162","965060890","00795400","1","www.normandale.edu","4","2","1","3","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","4","1","-1","2","1","4","40","1","0","5523","3","8261"
"174437","North Central University","910 Elliot Ave","Minneapolis","MN","55404-1391","27","4","Gordon Anderson","President","6123434400","6123434485","6123434480","794750000","068170208","00236900","1","www.northcentral.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","22","9","-1","11","2","11","51","0","0","1171","2","1226"
"174464","Rasmussen College-Minnetonka","12450 Wayzata Blvd Ste 315","Minnetonka","MN","55305","27","4","Kathy Howe","Campus Director","9525452000","9525452000","9525452000","411362463","076498237","01168600","1","www.rasmussen.edu","6","2","3","4","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","3","1","1","40","0","0","184","1","271"
"174473","Northland Community and Technical College","1101 Hwy # 1 East","Thief River Falls","MN","56701","27","4","Dr Jim Davis","Interim President","2186810701","2186810867","2186810776","-1","119844488","00238500","1","www.northlandcollege.edu","4","2","1","4","1","2","2","40","1","2","0","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","4","2","1","-1","2","1","3","40","1","0","2567","2","3654"
"174482","Northwest Technical Institute","11995 Singletree Ln","Eden Prairie","MN","55344-5351","27","4","Keith Fossen","President","9529440080100","9529440080101","9529440080103","410794337","071497044","00826700","1","www.nti.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","4","1","1","40","0","0","89","1","89"
"174491","Northwestern College","3003 Snelling Ave N","Saint Paul","MN","55113-1598","27","4","Alan S. Cureton","President","6516315100","6516315212","6516315111","410711610","071782403","00237100","1","www.nwc.edu","2","1","2","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","22","12","-1","11","2","10","32","0","0","2396","2","2944"
"174507","Northwestern Health Sciences University","2501 W 84th St","Bloomington","MN","55431","27","4","Dr Alfred D. Traina","President","9528884777","9528884777","9528884777","410684657","076500040","01232800","1","www.nwhealth.edu/","2","1","2","7","1","1","1","21","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","2","26","-2","-2","-2","6","-2","53","0","0","865","1","899"
"174525","Oak Hills Christian College","1600 Oak Hills Rd SW","Bemidji","MN","56601-8834","27","4","Dr. Daniel Clausen","President","2187518670","21875186711220","88875186701285","470795255","071363121","00999200","1","www.oakhills.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","3","24","-2","-2","-2","2","-2","51","0","0","158","1","167"
"174534","Regency Beauty Institute","150 Cobblestone Ln","Burnsville","MN","55337-4578","27","4","J Hayes Batson","Owner President","9524353882","7635333179","9524353882","411424058","173851023","01049003","1","www.regencybeauty.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","87","1","87"
"174561","Pillsbury Baptist Bible College","315 S Grove","Owatonna","MN","55060","27","4","Robert D Crane","President","5074512710","5074512710271","5074512710274","410481700","077630283","02284500","1","www.pillsbury.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","2","24","-2","-2","-2","2","-2","-3","0","0","178","1","193"
"174570","Pine Technical College","900 4th St. SE","Pine City","MN","55063","27","4","Robert Musgrove","President","3206295100","3206295100","3206295100","","134949577","00553500","1","www.pinetech.edu","4","2","1","4","1","2","2","40","1","2","0","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","4","1","1","-1","1","1","1","40","1","0","402","1","744"
"174604","Rainy River Community College","1501 Hwy 71","International Falls","MN","56649","27","4","Tom Weegar","Provost","2182857722","2182852205","2182852207","-1","082384207","00677500","1","www.rrcc.mnscu.edu","4","2","1","4","1","2","2","40","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","4","1","1","-1","3","1","1","40","1","0","344","1","411"
"174622","Rasmussen College-Eagan","3500 Federal Dr","Eagan","MN","55122-1346","27","4","Brian Arndt","Associate Campus Director","6516879000","6516879009","6516879000","-1","943401174","00464800","1","www.rasmussen.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","2","1","1","40","0","0","305","1","457"
"174631","Rasmussen College-Mankato","501 Holly Ln","Mankato","MN","56001-6803","27","4","Douglas Gardner","Director","5076256556","5076256556","5076256556","411570041","938583416","02503300","1","www.rasmussen.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","2","1","1","40","0","0","360","1","473"
"174686","Ingenue Beauty School","1024 Center Avenue","Moorhead","MN","56560","27","4","Rita L. Dickelman","President","2182367201","2182367201","2182367201","411308386","087246518","02543600","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","22","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","17","1","17"
"174738","Rochester Community and Technical College","851 30th Ave SE","Rochester","MN","55904-4999","27","4","Donald Supalla","President","5072857210","5072857271","5072857268","-1","807196886","00237300","1","www.rctc.edu/","4","2","1","4","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","3","1","-1","2","1","3","40","1","0","4244","3","5999"
"174747","College of Saint Benedict","37 S College Ave","Saint Joseph","MN","56374","27","4","Maryann Baenninger","President","3203635011","3203635388","3203635308","410969244","192998565","00234100","1","www.csbsju.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","23","1","A","-2","-2","-2","1","1","1","1","1","2","21","6","-1","12","2","11","31","1","0","2013","2","2045"
"174756","Saint Cloud Technical College","1540 Northway Drive","Saint Cloud","MN","56303-1240","27","4","Dr. Joan B. Volkmuth","President","3203085000","3203085961","3203085089","","120287222","00553400","1","www.sctc.edu","4","2","1","4","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","2","1","-1","3","1","3","40","1","0","2633","2","3521"
"174765","Regency Beauty Institute","110 2nd Street South Ste. 116","Waite Park","MN","55387","27","4","J. Hayes Batson","President","3202510500","7635333179","3202510500","411424058","785108531","01049001","1","www.regencybeauty.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","23","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","89","1","89"
"174783","Saint Cloud State University","720 4th Ave S As209","Saint Cloud","MN","56301-4498","27","4","Roy H. Saigo","President","3203080121","3203082047","3203082244","416007162","806782330","00237700","1","www.stcloudstate.edu","1","1","1","8","1","1","2","20","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","2","18","10","4","11","3","15","21","1","0","13558","4","15954"
"174792","Saint Johns University","","Collegeville","MN","56321","27","4","Dietrich Reinhart","President","3203632011","3203633664","3203632196","410693973","006218002","00237900","1","www.csbsju.edu","2","1","2","7","1","1","1","21","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","2","21","7","11","12","3","11","31","1","0","1926","2","1996"
"174817","Saint Mary's University of Minnesota","700 Terrace Heights","Winona","MN","55987-1399","27","4","Craig Franz","Brother President","5074571600","5074571437","5074571700","410695527","068178425","00238000","1","www.smumn.edu","2","1","2","9","1","1","2","10","1","2","0","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","2","17","13","12","11","6","11","21","1","0","3211","3","5222"
"174844","St. Olaf College","1520 St Olaf Ave","Northfield","MN","55057-1098","27","4","David R. Anderson","President","5076462222","5076463019","5076463025","410693979","877653899","00238200","1","www.stolaf.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","31","1","A","-2","-2","-2","1","1","1","1","1","2","21","3","-1","12","2","11","31","1","0","3026","2","3058"
"174862","Crown College","8700 College View Drive","Saint Bonifacius","MN","55375-9001","27","4","Timothy D. Savaloja","Interim President","95244641004112","95244641774177","95244641424141","410693968","060491420","00238300","1","www.crown.edu","2","1","2","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","22","16","3","8","3","7","32","1","0","1077","2","1304"
"174899","The College of Saint Scholastica","1200 Kenwood Ave","Duluth","MN","55811-4199","27","4","Larry Goodwin","President","2187236000","2187236047","2187236046","410698301","071508196","00234300","1","www.css.edu","2","1","2","8","1","1","1","21","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","2","18","13","10","11","4","10","21","1","0","2885","2","3238"
"174914","University of St Thomas","2115 Summit Ave","Saint Paul","MN","55105-1078","27","4","Dennis Dease","President","6519625000","6519626550","6519626150","410693970","006208664","00234500","1","www.stthomas.edu","2","1","2","9","1","1","1","11","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","17","10","18","12","5","13","16","1","0","7890","4","10641"
"174932","College of Visual Arts","344 Summit Ave","Saint Paul","MN","55102-2199","27","4","Joe Culligan","President","6512243416","651224341618","651224341611","237022431","068157593","00746200","1","www.cva.edu","2","1","2","5","1","2","2","30","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","30","-2","-2","-2","2","-2","56","0","0","178","1","190"
"174978","Scot Lewis Schools-Bloomington Campus","9749 Lyndale Ave S","Bloomington","MN","55420-4232","27","4","Thomas M. Cavalli","Chief Operating Officer","9528819327","952881932715","952881932719","410944766","161964267","00987000","1","www.scotlewis.com","9","3","3","2","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","141","1","166"
"175005","College of St Catherine","2004 Randolph Ave","Saint Paul","MN","55105","27","4","Andrea J Lee, IHM","President","6516906000","6516906540","6516908850","410695509","159454131","00234200","1","www.stkate.edu","2","1","2","9","1","1","2","10","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","18","10","6","8","4","13","21","1","0","3785","2","4907"
"175014","Rasmussen College-St Cloud","226 Park Ave S","Saint Cloud","MN","56303-3713","27","4","Chris Zack","Campus Director","3202515600","3202515600","3202515600","411237794","078688256","00869400","1","www.rasmussen.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","2","1","1","40","0","0","302","1","456"
"175041","Saint Paul College - A Community and Technical College","235 Marshall Ave","Saint Paul","MN","55102-9808","27","4","Donovan  Schwichtenberg","President","6518461600","6518461386","6518461555","411687554","095285219","00553300","1","www.saintpaul.edu","4","2","1","4","1","2","2","40","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","4","6","1","-1","1","1","3","40","1","0","2636","2","4700"
"175078","Southwest Minnesota State University","1501 State St","Marshall","MN","56258","27","4","David C. Danahar","President","5075377021","5075376281","5075376286","416007162","879165306","00237500","1","www.southwestmsu.edu","1","1","1","7","1","1","2","20","1","2","0","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","2","20","13","9","5","3","12","32","1","0","4045","3","6126"
