unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,carnegie,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,fte,enrtot,instcat,tenursys
"146977","MCCORMICK THEOLOGICAL SEMINARY","5460 S. University","CHICAGO","IL","60615","17","3","CYNTHIA M CAMPBELL","PRESIDENT","7739476300","7739476318","7739476314","362167802","020030276","00172100","1","www.mccormick.edu","2","1","2","9","2","1","1","11","1","2","2","2","2","51","1","1","A","-2","-2","-2","1","1","1","1","1","233","275","1","1"
"147004","MCHENRY COUNTY COLLEGE","8900 US HWY 14","CRYSTAL LAKE","IL","60012-2761","17","3","Walter Packard","President","8154553700","8154558761","8154558530","362640702","070162144","00769100","1","www.mchenry.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","40","3","1","A","-2","-2","-2","1","1","1","1","1","3179","5331","4","1"
"147013","MCKENDREE COLLEGE","701 COLLEGE RD","LEBANON","IL","62254","17","3","JAMES M DENNIS","PRESIDENT","6185374481","61853744816828","61853744816831","370661219","040127102","00172200","1","www.mckendree.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","32","3","1","A","-2","-2","-2","1","1","1","1","1","1881","2257","2","1"
"147031","MEADVILLE-LOMBARD THEOLOGICAL SCHOOL","5701 WOODLAWN AVE","CHICAGO","IL","60637","17","3","Lee Barker","PRESIDENT","7732563000","7732563000234","7732563000237","36607827","040880577","00172300","1","www.meadville.edu","2","1","2","9","2","1","1","11","1","2","2","2","2","51","1","1","A","-2","-2","-2","1","1","1","1","1","86","123","1","0"
"147129","METHODIST MEDICAL CENTER OF ILLINOIS-SCHOOL OF NUR","221 NE GLEN OAK AVE","PEORIA","IL","61636","17","3","DR. SALLIE TUCKER-ALLEN","DIRECTOR","3096725512","3096725917","3096725513","370661223","075607689","00622800","1","-1","5","2","2","4","1","2","2","0","2","2","2","2","2","-3","2","1","M","-2","-2","-2","1","1","1","1","1","","","6","-2"
"147165","MIDSTATE COLLEGE","411 W Northmoor Road","Peoria","IL","61614-3595","17","3","R Dale Bunch","President","30969240921020","30969240921050","30969240921090","370810324","075633354","00456800","1","www.midstate.edu","3","1","3","5","1","2","2","30","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","321","527","3","0"
"147244","MILLIKIN UNIVERSITY","1184 W MAIN ST","DECATUR","IL","62522-2084","17","3","DOUGLAS E ZEMKE","PRESIDENT","2174246211","2174246317","2174246210","370706154","075612747","00172400","1","www.millikin.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","32","2","1","A","-2","-2","-2","1","1","1","1","1","2607","2676","2","1"
"147341","MONMOUTH COLLEGE","700 E BROADWAY","MONMOUTH","IL","61462-1998","17","3","RICHARD F GIESE","PRESIDENT","3094572345","3094572129","3094572131","370661228","054235239","00172500","1","www.monm.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","31","6","1","A","-2","-2","-2","1","1","1","1","1","1249","1252","2","1"
"147369","MOODY BIBLE INSTITUTE","820 N LASALLE BLVD","CHICAGO","IL","60610-3284","17","3","M J EASLEY","PRESIDENT","3123294000","3123294202","3123294266","362167792","-1","00172700","5","www.moody.edu","2","1","2","7","1","1","1","21","1","2","2","-1","2","51","1","1","A","-2","-2","-2","1","1","1","2","1","","","-1","-1"
"147378","MORAINE VALLEY COMMUNITY COLLEGE","10900 S 88TH AVE","PALOS HILLS","IL","60465-0937","17","3","DR VERNON O. CRAWLEY","PRESIDENT","7089744300","7089745726","7089742110","362614971","066208398","00769200","1","www.morainevalley.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","3","1","A","-2","-2","-2","1","1","1","1","1","9733","16077","4","1"
"147396","MORRISON INSTITUTE OF TECHNOLOGY","701 PORTLAND AVE","MORRISON","IL","61270-2959","17","3","RICHARD C PARKINSON","INTERIM DIRECTOR","8157727218","8157727218","8157727218","362919340","030560320","00888000","1","www.morrison.tec.il.us","5","2","2","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","121","123","4","0"
"147411","MORTON COLLEGE","3801 S CENTRAL AVE","CICERO","IL","60804-4398","17","3","Brent Knight","PRESIDENT","7086568000","7086568000428","7086568000342","362615274","053201653","00172800","1","www.morton.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","3","1","A","-2","-2","-2","1","1","1","1","1","2213","4436","4","1"
"147439","MR JOHNS SCHOOL OF COSMETOLOGY ESTHETICS AND NAILS","1745 E ELDORADO","DECATUR","IL","62521","17","3","JOHN W STUBBLEFIELD","DIRECTOR PRESIDENT","2174238173","2174238173","2174238173","371162148","071431753","02192400","1","www.mrjohns.com","6","2","3","4","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","99","151","6","0"
"147518","NATIVE AMERICAN EDUCATIONAL SERVICES COLLEGE INC","2838 W PETERSON AVE","CHICAGO","IL","60659","17","3","DOREEN WIESE","PRESIDENT","7737615000","7737615000","7737615000","237376855","039633904","02286100","1","naes.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","59","1","1","A","-2","-2","-2","1","1","1","1","1","54","74","2","0"
"147536","NATIONAL-LOUIS UNIVERSITY","122 S MICHIGAN AVE","CHICAGO","IL","60603","17","3","CURTIS L MCCRAY","PRESIDENT","8474751100","8474755770","8474751100","362167804","068488626","00173300","1","www.nl.edu","2","1","2","9","1","1","2","10","1","2","2","2","2","16","2","1","A","-2","-2","-2","1","1","1","1","1","4647","7433","2","1"
"147590","NATIONAL UNIVERSITY OF HEALTH SCIENCES","200 E ROOSEVELT RD","LOMBARD","IL","60148-4583","17","3","JAMES F WINTERSTEIN","PRESIDENT","6306292000","6308896700","6308896566","361521940","068607589","00173200","1","www.nuhs.edu","2","1","2","5","1","2","1","31","1","2","2","2","2","53","3","1","A","-2","-2","-2","1","1","1","1","1","431","524","2","1"
"147642","NILES SCHOOL OF COSMETOLOGY","8057 N. MILWAUKEE AVENUE","Niles","IL","60714","17","3","FILIPPO LIVOLSI","PRESIDENT","8479658061","8479658061","8479658061","362845015","074379652","02556600","1","nilesschoolofcosmetology.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","65","119","6","1"
"147660","NORTH CENTRAL COLLEGE","30 N BRAINARD ST","NAPERVILLE","IL","60540","17","3","HAROLD R WILDE","PRESIDENT","6306375100","6306375600","6306375800","362169157","068577667","00173400","1","northcentralcollege.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","3","1","A","-2","-2","-2","1","1","1","1","1","2046","2377","2","1"
"147679","NORTH PARK UNIVERSITY","3225 W FOSTER AVE","CHICAGO","IL","60625-4895","17","3","DAVID G HORNER","PRESIDENT","7732446200","7732445560","7732445500","361557840","069963312","00173500","1","www.northpark.edu","2","1","2","9","1","1","1","11","1","2","2","2","2","21","1","1","A","-2","-2","-2","1","1","1","1","1","1996","2563","2","1"
"147697","NORTHERN BAPTIST THEOLOGICAL SEMINARY","660 E BUTTERFIELD RD","LOMBARD","IL","60148","17","3","Charles W. Moore","PRESIDENT","6306202128","6308202128","6306202127","-1","-1","00173600","3","www.seminary.edu","2","1","2","9","2","1","1","11","1","2","2","2","2","51","3","1","A","-2","-2","-2","1","1","1","2","1","","","1","-1"
"147703","NORTHERN ILLINOIS UNIVERSITY","","DeKalb","IL","60115-2854","17","3","John G. Peters","President","8008923050","8157531395","8157530446","366008480","939218616","00173700","1","www.niu.edu","1","1","1","9","1","1","1","11","1","2","2","2","2","15","2","1","A","-2","-2","-2","1","1","1","1","1","20875","24820","2","1"
"147749","NORTHWESTERN BUSINESS COLLEGE","4829 N LIPPS AVE","CHICAGO","IL","60630","17","3","LAWRENCE SCHUMACHER","PRESIDENT","7737774220","7737774220","7734813730","362446011","020035697","01236200","1","www.Northwesternbc.edu","6","2","3","3","1","2","2","40","1","2","2","2","2","40","1","1","A","-2","-2","-2","1","1","1","1","1","734","1146","4","0"
"147767","NORTHWESTERN UNIVERSITY","633 CLARK ST","EVANSTON","IL","60208","17","3","HENRY S BIENEN","PRESIDENT","3124913741","8474917400","8474917271","362167817","807601810","00173900","1","www.northwestern.edu","2","1","2","9","1","1","1","11","1","2","2","1","2","15","2","1","A","-2","-2","-2","1","1","1","1","1","15826","17747","2","1"
"147776","NORTHEASTERN ILLINOIS UNIVERSITY","5500 N ST LOUIS AVE","CHICAGO","IL","60625-4699","17","3","SALME STEINBERG","PRESIDENT","7735834050","7734425000","7734424000","-1","879331445","00169300","1","www.neiu.edu/","1","1","1","7","1","1","2","20","1","2","2","2","2","21","1","1","A","-2","-2","-2","1","1","1","1","1","8126","12164","2","1"
"147800","OAKTON COMMUNITY COLLEGE","1600 E GOLF RD","DES PLAINES","IL","60016-1268","17","3","MARGARET B LEE","PRESIDENT","8476351600","8476351708","8476351629","362681999","074413766","00989600","1","www.oakton.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","3","1","A","-2","-2","-2","1","1","1","1","1","5862","11212","4","1"
"147819","OEHRLEIN SCHOOL OF COSMETOLOGY","100 MEADOW AVE","EAST PEORIA","IL","61611","17","3","Sandra L. Gay","President","3096991561","3096991561","3096991561","371403962","119610251","02297500","1","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","4","1","A","-2","-2","-2","1","1","1","1","2","63","63","6","0"
"147828","OLIVET NAZARENE UNIVERSITY","One University Avenue","BOURBONNAIS","IL","60914-2271","17","3","JOHN C BOWLING","PRESIDENT","8159395011","8159395249","8159395203","362191252","038413274","00174100","1","www.olivet.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","3","1","A","-2","-2","-2","1","1","1","1","1","3209","4364","2","1"
"147916","PARKLAND COLLEGE","2400 W BRADLEY AVE","CHAMPAIGN","IL","61821-1899","17","3","ZELEMA HARRIS","PRESIDENT","2173512200","2173512276","2173532625","370892090","075617902","00711800","1","www.parkland.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","6266","9536","4","1"
"147970","PIVOT POINT BEAUTY SCHOOL","1560 Sherman Avenue - Suite 700","Evanston","IL","60201","17","3","Cheryl Dunlap","Campus Director","8008864247","84786605007415","84786605007422","363983115","179261698","01083600","1","www.pivot-point.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","184","184","6","1"
"148007","PRAIRIE STATE COLLEGE","202 South Halsted Street","Chicago Heights","IL","60411","17","3","PAUL MCCARTHY","PRESIDENT","7087093500","7087093523","7087093516","362603931","069966414","00164000","1","www.prairiestate.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","40","3","1","A","-2","-2","-2","1","1","1","1","1","2953","5342","4","1"
"148016","PRINCIPIA COLLEGE","1 Maybeck Place","ELSAH","IL","62028-9799","17","3","GEORGE MOFFETT","PRESIDENT","6183742131","61837421315186","61837421315181","430652667","043503341","00174400","3","www.prin.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","31","7","1","A","-2","-2","-2","1","1","1","2","1","537","542","2","-1"
"148098","PROFESSIONALS CHOICE HAIR DESIGN ACADEMY","2719 W JEFFERSON ST","JOLIET","IL","60435","17","3","JOHN THOMPSON","PRESIDENT","8157418224","8157418224","8157418224","363225342","114725435","02323300","1","www.pchairdesign.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","37","62","6","0"
"148131","QUINCY UNIVERSITY","1800 COLLEGE AVE","QUINCY","IL","62301-2699","17","3","MARGARET FELDNER, OSF","PRESIDENT","2172228020","2172285260","2172285215","370661231","055870562","00174500","1","www.quincy.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","22","5","1","A","-2","-2","-2","1","1","1","1","1","1089","1294","2","1"
"148140","VATTEROTT COLLEGE","501 North 3rd Street","Quincy","IL","62301","17","3","Peter Mitchell","Chief Executive Officer","8004385621","2172240600","2172240600","390076000","949574594","02069300","1","www.vatterott-college.edu","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","5","1","A","-2","-2","-2","1","1","1","1","1","201","201","6","0"
"148177","THE ILLINOIS INSTITUTE OF ART","350 N ORLEANS ST STE 136","CHICAGO","IL","60654-1593","17","3","CHARLES RESTIVO","PRESIDENT","31228035006849","31228035096917","31228035006868","364043500","072315377","01258400","1","www.aii.edu","3","1","3","5","1","2","2","30","1","2","2","2","2","56","1","1","A","-2","-2","-2","1","1","1","1","1","2095","2417","2","0"
"148256","REND LAKE COLLEGE","468 N KEN GRAY PKY","INA","IL","62846","17","3","MARK S KERN","PRESIDENT","6184375321","6184375321","6184375321","370899219","077143295","00711900","1","www.rlc.cc.il.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","7","1","A","-2","-2","-2","1","1","1","1","1","2218","3420","4","1"
"148292","RICHLAND COMMUNITY COLLEGE","ONE COLLEGE PK","DECATUR","IL","62521-8512","17","3","Dr. Gayle Saunders","PRESIDENT","2178757200206","2178757200267","2178757200267","370953403","082096223","01087900","1","www.richland.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","1745","3113","4","1"
"148335","ROBERT MORRIS COLLEGE","401 S STATE STREET","CHICAGO","IL","60605","17","3","Michael P. Viollt","President","3129356800","3129354075","3129356835","370864020","075631317","00174600","1","www.robertmorris.edu/","2","1","2","5","1","2","2","30","1","2","2","2","2","55","1","1","A","-2","-2","-2","1","1","1","1","1","5232","5520","3","0"
"148380","ROCK VALLEY COLLEGE","3301 N MULFORD RD","ROCKFORD","IL","61114-5699","17","3","John Anderson","Interim President","8159217821","8159214150","8159214250","362557781","005535380","00174700","1","www.rockvalleycollege.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","5580","9475","4","1"
"148399","ROCKFORD BUSINESS COLLEGE","730 N CHURCH ST","ROCKFORD","IL","61103","17","3","Barbara Holliman","PRESIDENT","8159658616","8159658616","8159658616","300167257","106924202","00854500","1","www.rockfordbusinesscollege.edu","6","2","3","3","1","2","2","40","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","373","521","4","0"
"148405","ROCKFORD COLLEGE","5050 E STATE ST","ROCKFORD","IL","61108-2393","17","3","Paul C. Pribbenow","PRESIDENT","8152264000","8153945289","8152264050","-1","054343439","00174800","1","www.rockford.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","2","1","A","-2","-2","-2","1","1","1","1","1","1091","1458","2","1"
"148432","ROCKFORD MEMORIAL HOSP SCHOOL OF RADIOGRAPHY","2400 N ROCKTON AVE","ROCKFORD","IL","61103","17","3","PAT GRIESMAN","PROGRAM DIRECTOR","8159715480","8159715480","8159715480","362167847","-1","-2","6","-1","5","2","2","4","1","2","2","0","2","2","2","-1","2","-3","2","1","A","-2","-2","-2","1","1","1","2","1","","","6","-1"
"148487","ROOSEVELT UNIVERSITY","430 S MICHIGAN AVE","CHICAGO","IL","60605-1394","17","3","CHARLES R. MIDDLETON","PRESIDENT","3123413500","3123413565","3123413515","-1","042531418","00174900","1","www.roosevelt.edu","2","1","2","9","1","1","2","10","1","2","2","2","2","21","1","1","A","-2","-2","-2","1","1","1","1","1","4523","7385","2","1"
"148496","DOMINICAN UNIVERSITY","7900 W DIVISION ST","RIVER FOREST","IL","60305","17","3","DR. DONNA M. CARROLL","PRESIDENT","7083662490","7085246809","7085246800","362167855","064390230","00175000","1","www.dom.edu/","2","1","2","8","1","1","2","20","1","2","2","2","2","21","3","1","A","-2","-2","-2","1","1","1","1","1","2116","3188","2","1"
"148511","RUSH UNIVERSITY","600 S. Paulina St.","CHICAGO","IL","60612","17","3","Larry J. Goodman","PRESIDENT","3129425000","3129426256","3129427100","362174823","780235743","00980000","1","WWW.RUSHU.RUSH.EDU","2","1","2","9","1","1","1","11","1","2","1","1","2","52","1","1","A","-2","-2","-2","1","1","1","1","1","1140","1362","2","1"
"148575","SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING","511 NE GREENLEAF ST","PEORIA","IL","61603-3783","17","3","Lois J. Hamilton","Dean","3096552206","3096554119","3096552596","370662569","609180179","00624000","1","www.sfmccon.edu/","2","1","2","8","1","1","2","20","1","2","2","2","2","53","2","1","A","-2","-2","-2","1","1","1","1","1","219","272","2","0"
"148584","UNIVERSITY OF ST FRANCIS","500 N WILCOX ST","JOLIET","IL","60435-6188","17","3","Michael J. Vinciguerra","President","8157403360","8668908331","8007357500","362170999","076883941","00166400","1","www.stfrancis.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","2","1","A","-2","-2","-2","1","1","1","1","1","2455","4129","2","0"
"148593","ST JOHNS COLLEGE","421 N NINTH ST","SPRINGFIELD","IL","62702-5380","17","3","JANE SCHACHTSIEK","CHANCELLOR","217525562845168","217525562844705","217525562845468","370661238","115682932","03098000","1","www.st-johns.org/collegeofnursing","2","1","2","5","1","2","2","30","1","2","2","2","2","53","2","1","A","-2","-2","-2","1","1","1","1","1","80","82","2","0"
"148627","SAINT XAVIER UNIVERSITY","3700 W 103RD ST","CHICAGO","IL","60655","17","3","JUDITH A. DWYER","PRESIDENT","7732983000","7732983070","7732983050","362177133","072349004","00176800","1","WWW.SXU.EDU","2","1","2","8","1","1","2","20","1","2","2","2","2","21","1","1","A","-2","-2","-2","1","1","1","1","1","3791","5722","2","1"
"148654","UNIVERSITY OF ILLINOIS AT SPRINGFIELD","One University Plaza","Springfield","IL","62707-5407","17","3","Richard D. Ringeisen","Chancellor","2172066600","2172066724","2172066626","376000511","965932734","00933300","1","www.uis.edu","1","1","1","9","1","1","2","10","1","2","2","2","2","21","2","1","A","-2","-2","-2","1","1","1","1","1","2846","4396","2","1"
"148672","SAUK VALLEY COMMUNITY COLLEGE","173 ILLINOIS RT 2","DIXON","IL","61021","17","3","Dr. RICHARD L. BEHRENDT","PRESIDENT","8152885511200","8152885511339","8152885511273","362588599","074575051","00175200","1","www.svcc.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","1622","2623","4","1"
"148724","SEABURY-WESTERN THEOLOGICAL SEMINARY","2122 SHERIDAN RD","EVANSTON","IL","60201","17","3","DAVID BOWMAN","INTERIM DEAN & PRESIDENT","8473289300","847328930022","847328930028","362169186","077047439","00175400","1","www.seabury.edu/","2","1","2","9","2","1","1","11","1","2","2","2","2","51","2","1","A","-2","-2","-2","1","1","1","1","1","105","158","1","1"
"148821","SHAWNEE COMMUNITY COLLEGE","8364 SHAWNEE COLLEGE RD","ULLIN","IL","62992","17","3","TERRY G LUDWIG","PRESIDENT","61863432003399","61863432803280","61863432473247","370903840","086921996","00769300","1","www.shawneecc.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","40","7","1","A","-2","-2","-2","1","1","1","1","1","1243","2077","4","1"
