unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,"ialias",instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,instsize
"135717","Miami Dade College","300 NE 2nd Ave","Miami","FL","33132-2297","12","5","Eduardo J Padron","College President","3052378888","3052372122","3052372222","591210485","072239676","00150600","1","www.mdc.edu/home/","1","1","1","5","1","2","2","30","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","MDC|MDCC|Miami-Dade Community College|Miami Dade","3","12","1","-1","1","1","5","40","1","2","5"
"135726","University of Miami","University Station","Coral Gables","FL","33124","12","5","Dr. Donna E. Shalala","President","3052842211","3052845212","3052844323","590624458","625229190","00153600","1","www.miami.edu/","2","1","2","9","1","1","1","11","1","2","1","1","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","15","11","14","13","5","16","15","1","2","4"
"135735","Mid Florida Tech","2900 West Oak Ridge Road","Orlando","FL","32809","12","5","Joseph A. McCoy","Sr. Director","40785558800","40785558806020","40785558806047","596000771","063626782","02501500","1","www.mft.ocps.net","4","2","1","4","1","2","2","0","2","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","Mid-Florida Tech | O-TEC Mid Florida Tech | O-TEC Mid-Florida Tech | Mid-Florida Technical Institute","6","-3","-3","-3","-3","-3","-3","-3","1","2","2"
"135771","Beauty Schools of America","1176 SW 67th Ave","Miami","FL","33144","12","5","John W. Rebstock","President/CEO","3052676604","3052676604","3052676604","650132657","","02283801","1","www.beautyschoolsofamerica.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"135939","Remington College-Tampa Campus","2410 E Busch Blvd","Tampa","FL","33612-8410","12","5","Rosalie Lampone","Campus President","8139355700","8139355700217","8139355700211","593317757","145384228","00758600","1","WWW.REMINGTONCOLLEGE.EDU","3","1","3","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","3","28","-2","-2","-2","2","-2","54","2","2","1"
"135957","National School of Technology Inc","111 NW 183rd St, Ste 200","Miami","FL","33169-4538","12","5","Mario Miro","College President","3059499500","3059499500","3059499500","591720069","087794525","02121800","1","www.nst.cc","6","2","3","3","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","4","10","0","-1","4","1","2","-3","2","2","1"
"136011","National School of Technology Inc","4410 W 16th Ave Ste 52","Hialeah","FL","33012","12","5","Gilbert Delgado","School President","3055589500","3055589500","3055589500","591720069","848304796","02121801","1","NST.CC","6","2","3","3","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","4","10","0","-1","4","1","2","-3","2","2","1"
"136048","Academy of Healing Arts Massage & Facial Skin Care","3141 S Military Tr","Lake Worth","FL","33463-2113","12","5","Angela Artemik","Co-Owner","5619655550","5619670899","5619670899","650035062","118132679","03113400","1","www.ahamassage.org","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"136066","Lincoln College of Technology","2410 Metrocentre Boulevard","West Palm Beach","FL","33407-3105","12","5","Charles Halliday","President","5618428324","5618428324","5618428324","592420433","620667485","02280800","1","www.lincolncollegeoftechnology.com","3","1","3","5","1","2","2","30","1","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","3","10","1","-1","4","1","2","-3","2","2","2"
"136075","Gulf Coast College","3910 US Hwy 301 N Suite 200","Tampa","FL","33619","12","5","Roger Bradley","CEO","8136201446","8136201446","8136201446","592059304","837317734","02305700","1","www.gulfcoastcollege.com","6","2","3","3","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","4","1","1","40","2","2","1"
"136109","Normandy Beauty School of Jacksonville","5373 Lenox Ave","Jacksonville","FL","32205","12","5","Gary L Wagner","Owner","9047866250","9047866250","9047866250","592855843","145772117","02149900","7","","9","3","3","2","1","2","2","0","2","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"136145","North Florida Community College","325 NW Turner Davis Dr","Madison","FL","32340","12","5","Morris Steen","President","9049732288","8509731621","8509731620","591214592","020987780","00150800","1","www.nfcc.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","","4","1","1","-1","2","1","2","40","1","2","2"
"136172","University of North Florida","4567 Saint John's Bluff Rd S","Jacksonville","FL","32224-2645","12","5","John A. Delaney","President","9046201000","9046202604","9046202624","592976169","061909230","00984100","1","www.unf.edu","1","1","1","9","1","1","2","10","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","18","10","12","8","3","15","21","1","2","4"
"136206","Northwood University-Florida Education Center","2600 N Military Trail","West Palm Beach","FL","33409-2911","12","5","Keith A. Pretty","President","5614785500","5614785590","5614785500","381624684","112955406","00407215","1","www.northwood.edu","2","1","2","5","1","2","2","30","1","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","2","29","-2","-2","-2","2","-2","-3","2","2","1"
"136215","Nova Southeastern University","3301 College Ave","Fort Lauderdale","FL","33314-7796","12","5","Ray Ferrero Jr","President","9542627300","9542623380","9542628000","591083502","002971240","00150900","1","www.nova.edu","2","1","2","9","1","1","1","11","1","2","2","1","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","17","13","18","8","6","15","16","1","2","5"
"136233","Okaloosa-Walton College","100 College Blvd","Niceville","FL","32578-1295","12","5","James R Richburg","President","8506785111","8507295370","8507296922","591214054","010407930","00151000","1","www.owc.edu","1","1","1","5","1","2","2","30","1","2","2","2","2","22","1","A","-2","-2","-2","1","1","1","1","1","Okaloosa-Walton Community College|Okaloosa Walton College| Oakloosa-Walton Community College|Oakloosa-Walton College|Oakloosa Walton Community College, Oakloosa Walton College","3","12","1","-1","1","1","3","40","1","2","3"
"136288","Florida Metropolitan University-North Orlando","5421 Diplomat Circle","Orlando","FL","32810","12","5","Ouida B Kirby","President","4076285870","4076285870","4076285870","330717605","556502425","00149900","1","www.cci.edu","3","1","3","7","1","1","2","20","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","3","23","2","2","5","3","9","22","2","2","2"
"136303","Orlando Tech","301 W Amelia Street","Orlando","FL","32801-1197","12","5","F. Lynne Voltaggio","Sr Director","4073173431","40724670604215","4073173431","596000771","193559754","02513200","1","www.orlandotech.ocps.net","7","3","1","2","1","2","2","0","2","2","2","2","2","12","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"136330","Palm Beach Atlantic University-West Palm Beach","901 S. Flagler Drive","West Palm Beach","FL","33401","12","5","Dr. David W. Clark","President","5618032000","5618032110","5618032100","591092732","184970689","00884900","1","www.pba.edu","2","1","2","7","1","1","1","21","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","Palm Beach Atlantic| PBA","2","19","10","11","10","4","11","21","2","2","2"
"136358","Palm Beach Community College","4200 Congress Ave","Lake Worth","FL","33461-4796","12","5","Dennis P. Gallon","President","5619677222","5618683330","5618683300","591216000","051343119","00151200","1","www.pbcc.edu/","4","2","1","4","1","2","2","40","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","4","5","1","-1","1","1","5","40","1","2","5"
"136400","Pasco-Hernando Community College","10230 Ridge Road","New Port Richey","FL","34654-5199","12","5","Katherine M. Johnson, Ed.D","President","7278472727","7278163464","7278163371","591385831","070868344","01065200","1","www.phcc.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","4","5","1","-1","1","1","3","40","1","2","3"
"136473","Pensacola Junior College","1000 College Blvd","Pensacola","FL","32504-8998","12","5","Dr. G. Thomas Delaino","President","8504841000","8504841680","8504841600","591207555","050644434","00151300","1","pjc.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","PJC","4","3","1","-1","2","1","4","40","1","2","4"
"136491","Pinellas Technical Education Center-Clearwater","6100 154th Ave N","Clearwater","FL","33760-2140","12","5","Dr Warren Laux, Ed. D.","Site Administrator","7275387167","72753871671112","72753871671006","596000799","021716253","00560500","1","www.myptec.org","4","2","1","4","1","2","2","0","2","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"136516","Polk Community College","999 Avenue H NE","Winter Haven","FL","33881-4299","12","5","Eileen Holden","President","8632971000","8632971004","8632971016","591209033","073199549","00151400","1","www.polk.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","PCC","4","3","1","-1","1","1","3","40","1","2","3"
"136659","Radford M Locklin Technical Center","5330 Berryhill Rd","Milton","FL","32570-8188","12","5","Charles A Etheredge","Principal","8509835700","8509835700","8509835700","","133193409","02554200","1","www.santarosa.k12.fl.us/ltc/","4","2","1","4","1","2","2","0","2","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"136701","Saint Vincent de Paul Regional Seminary","10701 S Military Tr","Boynton Beach","FL","33436-4899","12","5","Keith Brennan","Rector President","5617324424156","5617324424174","5617324424160","591028326","093466738","00822300","1","www.svdp.edu","2","1","2","7","2","1","1","21","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","1","24","-2","-2","-2","7","-2","51","2","2","1"
"136738","ATI Career Training Center","7265 NW 25th Street","Miami","FL","33122-1707","12","5","Connie Bailus","Regional Director of Compliance & Education","3055913060","3055913060","3055913060","752208589","","02293201","1","www.aticareertraining.edu","6","2","3","4","1","2","2","0","2","2","-2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","40","2","2","1"
"136747","ATI Career Training Center","3501 Northwest 9th Avenue","Oakland Park","FL","33309","12","5","Connie Bailus","Regional Director of Compliance & Education","9545635899","9545635899","9545635899","752208589","039649116","02293200","1","www.aticareertraining.edu","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","40","2","2","1"
"136765","Ridge Career Center","7700 State Rd 544","Winter Haven","FL","33881-9518","12","5","Lisa B. Harden","Director","8634193060","8634193060","8634193060","596000807","132796343","02511700","1","www.polk-fl.net/ridge","4","2","1","4","1","2","2","0","2","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"136774","Ringling School of Art and Design","2700 North Tamiami Tr","Sarasota","FL","34234-5895","12","5","Dr. Larry R. Thompson","President","8002557695","9413515100","9413515100","590637903","073199739","01257400","1","www.Ringling.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","2","30","-2","-2","-2","2","-2","56","2","2","2"
"136783","Riverside Hairstyling Academy","3530 Beach Blvd","Jacksonville","FL","32207","12","5","Howard Troutman","CEO","9043980502","9043980502","9043980502","590993093","077582575","00910400","1","","9","3","3","2","1","2","2","0","2","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"136826","Robert Morgan Educational Center","18180 SW 122nd Ave","Miami","FL","33177","12","5","Greg Zawyer","Principal","3052539920","3052539920","3052539920","596000572","135246395","02524200","1","rmec.dadeschools.net","4","2","1","4","1","2","2","0","2","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","1","2","2"
"136950","Rollins College","1000 Holt Ave","Winter Park","FL","32789-4499","12","5","Lewis M. Duncan","President","4076462000","4076462395","4076462161","590624440","004076667","00151500","1","www.rollins.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","18","7","7","12","4","14","21","1","2","2"
"136996","Ross Medical Education Center","2601 S Military Trail, Suite 29","West Palm Beach","FL","33415-9141","12","5","Paul Mitchell","President","5614331288","5614331288","5614331288","382018808","614486447","02180102","1","www.rossmedicaleducation.com","9","3","3","1","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"137023","First Coast Technical Institute","2980 Collins Ave","Saint Augustine","FL","32084-1919","12","5","Christine Cothron","President","9048244401","9048291073","9048244401","591276697","100172774","01254400","1","www.fcti.org","4","2","1","4","1","2","2","0","2","2","2","2","2","23","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"137032","Saint Leo University","33701 State Road 52","Saint Leo","FL","33574","12","5","Arthur F Kirk Jr","President","3525888200","3525888270","3525888283","591237047","020987020","00152600","1","www.saintleo.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","2","19","13","10","8","3","13","22","1","2","4"
"137078","St Petersburg College","14025 58th Street North","Clearwater","FL","33760","12","5","Dr. Carl Kuttler Jr.","President","7273414772","7277912485","7277914772","591211489","091658914","00152800","1","www.spcollege.edu","1","1","1","5","1","2","2","30","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","SPC | Saint Petersburg College","3","12","2","-1","5","2","15","40","1","2","5"
"137087","Pinellas Technical Education Center","901 34th St S","Saint Petersburg","FL","33711-2209","12","5","Dorothy Bailey","Director","7278932500","72789325001021","72789325001024","596000799","835798653","02115300","1","myptec.org","4","2","1","4","1","2","2","0","2","2","2","2","2","12","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","2"
"137096","Santa Fe Community College","3000 NW 83rd St","Gainesville","FL","32606","12","5","Jackson N. Sasser","President","3523955000","3523955480","3523955443","591207627","088776307","00151900","1","www.sfcc.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","22","1","A","-2","-2","-2","1","1","1","1","1","","4","3","1","-1","2","1","4","40","1","2","4"
